Name,SMILES,hit_inh,hit_kill,hit_inh_epi_unc,hit_kill_epi_unc
nedocromil,CCCc1c2oc(cc(=O)c2cc2c1n(CC)c(cc2=O)C(O)=O)C(O)=O,0.21496471017599106,0.13143231618839005,0.024006496665030002,0.009515625656977209
OSI-027,COc1cccc2cc([nH]c12)-c1nc([C@H]2CC[C@@H](CC2)C(O)=O)n2ncnc(N)c12 |r|,0.006240872080373568,0.0062777229940707,7.336865598725076e-05,6.311482761465436e-05
asaraldehyde,COc1cc(OC)c(C=O)cc1OC,0.003448863855737727,0.009282064137247895,7.1873689979218786e-06,6.094740493443868e-05
debrisoquin,NC(=N)N1CCc2ccccc2C1,0.0061006107450036024,0.013322480831751212,2.1599454449694352e-05,0.00015032022764630568
benznidazole,[O-][N+](=O)c1nccn1CC(=O)NCc1ccccc1,0.011044780660692291,0.009295016284037652,8.615516055507015e-05,0.00012585547762102654
medronic-acid,OP(O)(=O)CP(O)(O)=O,6.6049668400107e-05,0.000553722262490434,2.383023778992848e-09,5.636041649277561e-07
AC-55649,CCCCCCCCc1ccc(cc1)-c1ccc(cc1)C(O)=O,0.030178303985546034,0.06808391174611945,0.00033822827124956745,0.0025087069412763102
irsogladine,Nc1nc(N)nc(n1)-c1cc(Cl)ccc1Cl,0.01307564161834307,0.02477565477814399,0.00026752593213134136,0.00066836021855523
sodium-nitroprusside,[O-][N+][Fe--](C#N)(C#N)(C#N)(C#N)C#N,4.366076078990145e-12,1.8350572255997457e-10,3.8125240604679284e-23,6.732927346803103e-20
G-15,"Brc1cc2OCOc2cc1[C@H]1Nc2ccccc2[C@H]2C=CC[C@@H]12 |&1:10,18,22,c:22|",0.010206851836604377,0.04630789222816626,4.6088429245933695e-05,0.0008997163304783071
anidulafungin,CCCCCOc1ccc(cc1)-c1ccc(cc1)-c1ccc(cc1)C(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC1=O)[C@@H](C)O)[C@H](O)[C@@H](O)c1ccc(O)cc1)[C@@H](C)O |r|,0.02300310383240382,0.030775617497662704,9.36008208288609e-05,0.0005173619964215158
AZM-475271,COc1ccc(Cl)c(Nc2ncnc3cc(OCC4CCN(C)CC4)c(OC)cc23)c1,0.003744016793158759,0.021045099254479283,1.824137682974097e-05,0.0002449292088283648
paritaprevir,Cc1cnc(cn1)C(=O)N[C@H]1CCCCC\C=C/[C@@H]2C[C@]2(NC(=O)[C@@H]2C[C@H](CN2C1=O)Oc1nc2ccccc2c2ccccc12)C(=O)NS(=O)(=O)C1CC1 |c:17|,0.005168071378610269,0.012738614757263159,3.8492187105271574e-05,0.0002602539715527563
bamaquimast,CCCn1c2ccccc2nc(CCCOC(=O)NC)c1=O,0.005506954226196588,0.006709564517071461,2.6110034601778425e-05,6.641105955153582e-05
epristeride,"[H][C@@]12CC[C@H](C(=O)NC(C)(C)C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C=C(CC[C@]12C)C(O)=O |c:25,t:23|",0.006554021075276732,0.008870923191397631,5.875002998647936e-05,0.0001238609977578637
alpidem,CCCN(CCC)C(=O)Cc1c(nc2ccc(Cl)cn12)-c1ccc(Cl)cc1,0.007811928496569938,0.03860898320832954,5.746965490581363e-05,0.0015656343450387168
BOS-172722,CCOc1cc(ccc1Nc1ncc2cc(C)nc(NCC(C)(C)C)c2n1)-c1nncn1C,0.011009045326015135,0.03443833992605505,0.000217394534961485,0.0015563511631988488
sennoside-protonated,"OC[C@H]1O[C@@H](Oc2cccc3c(-c4c5cccc(O[C@H]6O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]6O)c5c(O)c5c(O)cc(cc45)C(O)=O)c4cc(cc(O)c4c(O)c23)C(O)=O)[C@@H](O)[C@@H](O)[C@@H]1O |&1:2,&2:4,&3:19,&4:21,&5:24,&6:26,&7:28,&8:56,&9:58,&10:60,r|",0.10524763267797728,0.18359684199094772,0.00536391434036429,0.01788050934274769
GDC-0879,OCCn1cc(c(n1)-c1ccncc1)-c1ccc2\C(CCc2c1)=N\O,0.023655262736914057,0.05334383346295605,0.0003856460676063176,0.0020078673853824885
esaxerenone,Cc1c(cn(CCO)c1-c1ccccc1C(F)(F)F)C(=O)Nc1ccc(cc1)S(C)(=O)=O,0.0017930507116640608,0.010265586276849111,8.307436072088378e-07,7.428281227403486e-05
brincidofovir,CCCCCCCCCCCCCCCCOCCCOP(O)(=O)CO[C@H](CO)Cn1ccc(N)nc1=O,0.09230696658293407,0.19470665976405144,0.0015778218992007242,0.016373677482295595
ampalex,O=C(N1CCCCC1)c1ccc2nccnc2c1,0.0007138661487520181,0.0010620812028545937,9.667207591238127e-07,2.186233884938569e-06
BW-723C86,C[C@@H](N)Cc1c[nH]c2ccc(OCc3cccs3)cc12 |&1:1|,0.0005966061362414621,0.0026144784254332385,4.569042230107018e-07,8.153909322945053e-06
cipargamin,C[C@H]1Cc2c([nH]c3cc(Cl)c(F)cc23)[C@@]2(N1)C(=O)Nc1ccc(Cl)cc21,0.013031933767100176,0.01426056880154647,5.464567253871372e-05,0.00013014757350557178
nitenpyram,CCN(Cc1ccc(Cl)nc1)C(\NC)=C\[N+]([O-])=O,0.008631646639470867,0.008219790801318459,4.9620863361230905e-05,8.142026875393015e-05
licochalcone-A,COc1cc(O)c(cc1\C=C\C(=O)c1ccc(O)cc1)C(C)(C)C=C,0.001278380944693236,0.002686342475631154,2.098673289581451e-06,1.088908836124288e-05
LY310762,CC1(C)C(=O)N(CCN2CCC(CC2)C(=O)c2ccc(F)cc2)c2ccccc12,0.0015840813983084938,0.002787965187521261,3.3188295094243187e-06,1.0344414638136176e-05
aceglutamide,CC(=O)N[C@@H](CCC(N)=O)C(O)=O,0.0031912577744333723,0.0026786768126279745,1.8022031297871922e-05,1.3778669995882136e-05
baloxavir,[H][C@@]12COCCN1C(=O)c1c(O)c(=O)ccn1N2[C@@H]1c2ccccc2SCc2c(F)c(F)ccc12,0.13518570301433405,0.027901469632827986,0.009297371565541427,0.00039793897824530016
1-acetyl-4-methylpiperazine,CN1CCN(CC1)C(C)=O,0.0024565478603613224,0.0022124792915652267,1.0353600090989955e-05,9.283360646911566e-06
seratrodast,"CC1=C(C)C(=O)C([C@@H](CCCCCC(O)=O)c2ccccc2)=C(C)C1=O |r,c:1,t:22|",0.0023335696985782306,0.0029113773815202157,5.273561439010078e-06,1.4499074063209116e-05
TC-F-2,CCn1c2ccccc2n([C@H]2CCCN(C2)c2nccc(n2)-c2cc3ccccc3o2)c1=O,0.006758749489866507,0.016814941278425977,4.961282436703623e-05,0.00015050926712912902
lobeline,CN1[C@H](C[C@H](O)c2ccccc2)CCC[C@@H]1CC(=O)c1ccccc1,0.0004876666729766536,0.0013772008256864865,2.831981920069722e-07,3.13139361199448e-06
gallamine-triethiodide,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,0.01804667442163806,0.07652431796402433,0.0006440987431569838,0.011279899294521348
moxaverine,CCc1cc2cc(OC)c(OC)cc2c(Cc2ccccc2)n1,0.004376438252317409,0.018015763605944812,1.0355942743088888e-05,0.00035267381563694857
PF-06305591,C[C@H]([C@H](N)c1nc2cc(ccc2[nH]1)C(C)(C)C)C(N)=O,0.003487990426341033,0.006699059399011276,1.5234946493795024e-05,6.675134158625526e-05
UBP-302,N[C@@H](Cn1ccc(=O)n(Cc2ccccc2C(O)=O)c1=O)C(O)=O,0.025233903028568722,0.015074603408739526,0.0004900385731650662,0.00027820431479659975
quinelorane,CCCN1CCC[C@@H]2Cc3nc(N)ncc3C[C@@H]12,0.005820890773065912,0.006898415453036932,5.8237665762507405e-05,5.423405781034462e-05
sodium-danshensu,O[C@@H](Cc1ccc(O)c(O)c1)C(O)=O |&1:1|,0.0024923926389040694,0.00150705007291189,1.0420711935393132e-05,4.365884752094881e-06
pelanserin,O=c1[nH]c2ccccc2c(=O)n1CCCN1CCN(CC1)c1ccccc1,0.0061213577597906505,0.00827285647149741,3.818348795869933e-05,9.078236819330633e-05
ryuvidine,Cc1nc2c(s1)C(=O)C=C(Nc1ccc(C)cc1)C2=O |t:9|,0.019465665332973003,0.017573730399211247,0.00012909154022423876,0.00015670492474411594
pinitol,CO[C@@H]1[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H]1O,0.0026000285132378544,0.00969918370507609,5.357763392891151e-06,9.289083810603161e-05
MPEP,Cc1cccc(n1)C#Cc1ccccc1,0.0004730614897804723,0.002674624223194163,1.1886714393244369e-07,8.118717950013877e-06
MK-571,CN(C)C(=O)CCS[C@@H](SCCC(O)=O)c1cccc(\C=C\c2ccc3ccc(Cl)cc3n2)c1 |&1:8|,0.007972700081656589,0.0084252775255275,9.822179462060976e-05,0.00012016026884400393
tofacitinib,C[C@@H]1CCN(C[C@@H]1N(C)c1ncnc2[nH]ccc12)C(=O)CC#N,3.7482684290897815e-05,0.00011484586891989206,1.9343081130911245e-09,1.3640390054169969e-08
alpelisib,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(c1)C(C)(C)C(F)(F)F,0.0310467770032119,0.02109918620650812,0.0011122539080939263,0.0002494622324626862
aprepitant,C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F,0.0010916432074736804,0.008394608206193274,1.4781066999473487e-06,3.8254199561936044e-05
bismuth-oxalate,[Bi].[Bi].OC(=O)C(O)=O.OC(=O)C(O)=O.OC(=O)C(O)=O,0.001034084940005009,0.002747711403326525,1.9302281990597125e-06,1.4831995839562189e-05
SC-236,NS(=O)(=O)c1ccc(cc1)-n1nc(cc1-c1ccc(Cl)cc1)C(F)(F)F,0.0006550292015769325,0.004760477895615622,2.163024202469977e-07,2.0663626764991038e-05
clomifene,CCN(CC)CCOc1ccc(cc1)C(=C(/Cl)c1ccccc1)\c1ccccc1,0.006800284705665627,0.05484639455177742,2.4004966321421304e-05,0.0016805859727615946
sesamin,C1Oc2ccc(cc2O1)[C@H]1OC[C@H]2[C@@H]1CO[C@@H]2c1ccc2OCOc2c1,0.012608610559254885,0.029958224661337834,9.705998980500377e-05,0.0008376817729023422
fluphenazine,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(cc23)C(F)(F)F)CC1,0.0024320195264711706,0.01612196195249756,3.3165317520557847e-06,0.0001346399586872113
trilostane,"C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(=O)[C@@H](C[C@]35C)C#N)[C@@H]1CC[C@@H]2O |a:1,4,5,8,10,15,19,22,&1:13|",0.00026126582840409657,0.00101420403522449,3.6818447613179015e-08,5.137063430253532e-07
L-701324,Oc1c(-c2cccc(Oc3ccccc3)c2)c(=O)[nH]c2cc(Cl)ccc12,0.001798473783613493,0.00598000028791527,1.0262520526709358e-06,3.5564606086213424e-05
sulfadoxine,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,0.004604958678100957,0.005828085061655959,3.9171832298081625e-05,6.302194164322155e-05
oxacillin,Cc1onc(c1C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O)-c1ccccc1,0.21887393295764923,0.0051695593089486165,0.005577400138353432,1.4521821513533253e-05
TH-302,Cn1c(COP(=O)(NCCBr)NCCBr)cnc1[N+]([O-])=O,0.055755531163110085,0.11324578344162244,0.0015787560372926756,0.006395614450453099
zuranolone,[H][C@@]12CC[C@H](C(=O)Cn3cc(cn3)C#N)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@]2([H])C[C@](C)(O)CC[C@]12[H],0.0007812713459619166,0.0026777082863797355,3.781682908234048e-07,4.046923801927053e-06
zibotentan,COc1nc(C)cnc1NS(=O)(=O)c1cccnc1-c1ccc(cc1)-c1nnco1,0.0035664710879548998,0.005807787629777887,2.4077085721431306e-05,6.41915788952533e-05
gestodene,"CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1C=C[C@@]2(O)C#C |c:20,t:9|",0.00021793039284986418,0.0009079797640204427,6.320048014569777e-08,1.3964603895861166e-06
L-670596,"CS(=O)(=O)c1ccc(Cn2c3[C@@H](CC(O)=O)CCCc3c3cc(F)cc(F)c23)cc1 |&1:11,r|",0.030014777866502602,0.019366891589015722,0.00024120716942028144,0.0002077454086165443
aprindine,CCN(CC)CCCN(C1Cc2ccccc2C1)c1ccccc1,0.006892408412833599,0.05365667119682863,4.636799999304086e-05,0.002144508488159802
pelrinone,Cc1nc(=O)c(C#N)c(NCc2cccnc2)[nH]1,4.244900795432235e-05,0.0001323369018706444,2.0344232820815378e-09,2.6982603894221447e-08
MK-1903,OC(=O)c1n[nH]c2[C@@H]3C[C@@H]3Cc12,0.01684787860843547,0.01055226186889513,0.00039247263868492016,0.0001605057837560459
tramiprosate,NCCCS(O)(=O)=O,0.00026929517935059266,0.002133742866135435,1.2090496627185995e-07,8.809170630127213e-06
zinc-undecylenate,C=CCCCCCCCCC(=O)O[Zn]OC(=O)CCCCCCCCC=C,0.016769817130616833,0.051018697114997735,0.00014734326539652198,0.0024413900209899423
remoxipride,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,0.0037341331044444814,0.0037782986225920467,9.432930278424573e-06,1.392938254932551e-05
chloralose,OC[C@@H](O)[C@H]1O[C@@H]2O[C@@H](O[C@@H]2[C@H]1O)C(Cl)(Cl)Cl,0.010241618315679565,0.015801718891623295,0.00011509404783266186,0.00018299023174964338
"N-methyl-(-)ephedrine-[1R,2S]",C[C@@H]([C@H](O)c1ccccc1)N(C)C,0.003034790880822887,0.004850563952156032,3.6998330486226994e-06,2.5276660030731577e-05
TC-S-7009,[O-][N+](=O)c1c(Nc2cc(F)cc(Cl)c2)ccc2nonc12,0.03720337012782693,0.05523597804130986,0.0005985570276590613,0.00152406527770098
propiverine,CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1,0.0009306898661331312,0.0032805640429387495,8.06737749334538e-07,1.3910002531672038e-05
"2-ethyl-1,3-hexanediol","CCC[C@@H](O)[C@@H](CC)CO |&1:3,&2:5,r|",0.0024271402109358555,0.005899894452644124,4.393267991573242e-06,5.007208271916409e-05
ibrutinib,Nc1ncnc2n(nc(-c3ccc(Oc4ccccc4)cc3)c12)[C@@H]1CCCN(C1)C(=O)C=C,0.002269795493665091,0.006507579745184937,9.541427136961133e-06,5.542106353287348e-05
dichlorisone-acetate,"CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](Cl)C[C@]12C |c:19,t:15|",0.005916572064450065,0.005786134622222032,2.777561772367786e-05,4.5514997111131636e-05
darunavir,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc(N)cc1,0.013397335618113479,0.01899623762195309,0.00018396371878131616,0.0005123577633553837
guaiacol,COc1ccccc1O,0.0016970861421820398,0.0021157286816257206,3.3380261031823336e-06,7.692070274005784e-06
DMP-777,CCC[C@@H](NC(=O)N1[C@@H](Oc2ccc(cc2)C(=O)N2CCN(C)CC2)C(CC)(CC)C1=O)c1ccc2OCOc2c1,0.06608762654165427,0.012737267514845977,0.0015868408188111462,0.00012337645449784837
1-phenylbiguanide,NC(N)=NC(=N)Nc1ccccc1,0.010792310970524946,0.03500844662388166,1.2246926509604665e-05,0.0003917186567215915
nemiralisib,CC(C)N1CCN(Cc2cnc(o2)-c2cc(cc3[nH]ncc23)-c2cccc3[nH]ccc23)CC1,0.005318397995021466,0.027281865818622464,4.3532827872345326e-05,0.0008501917457944853
amrinone,Nc1cc(c[nH]c1=O)-c1ccncc1,0.00448135412686194,0.0044847877870779485,1.5721900376071332e-05,3.4690779490665694e-05
AZD1446,"Clc1ccc(o1)C(=O)N1C[C@H]2CNC[C@@H]2C1 |&1:10,&2:14,r|",0.004533581605680108,0.0025228549776556974,2.8784283471744248e-05,1.0913899557134601e-05
cinepazide,COc1cc(\C=C\C(=O)N2CCN(CC(=O)N3CCCC3)CC2)cc(OC)c1OC,0.005747342871472938,0.005467852459991225,5.045054928742661e-05,4.9478028868899936e-05
homatropine,"CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)[C@@H](O)c1ccccc1 |a:2,5,7,&1:12,THB:9:7:1:3.4|",Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
cis-ACPD,"[H][C@]1(CC[C@@](N)(C1)C(O)=O)C(O)=O |&1:1,4,r|",0.0026810086276846845,0.003591727539021665,1.298177202475233e-05,2.435182606429623e-05
ATB-346,"COc1ccc2cc(ccc2c1)[C@@H](C)C(=O)Oc1ccc(cc1)C(N)=S |&1:12,r|",0.0004896111256022332,0.0032500162241149155,3.477940608808237e-07,1.704887535825331e-05
"1,4-butanediol",OCCCCO,0.01093175553190425,0.022006437969442533,6.873523399698474e-05,0.0003049008220124437
AZD3759,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)C[C@H]1C,0.03618340666677492,0.021126232709624066,0.0009490032456549736,0.00029770884633550037
crenigacestat,C[C@H](NC(=O)CCC(F)(F)F)C(=O)N[C@H]1c2ccccc2-c2cccnc2N(CCO)C1=O,0.004465342350158608,0.017453631735406816,1.045462045439425e-05,0.0001451937443091074
astaxanthin,"C\C(\C=C\C=C(/C)\C=C\C1=C(C)C(=O)[C@@H](O)CC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)C(=O)[C@@H](O)CC1(C)C |c:9,34|",0.0064909795634093825,0.026097613465064267,2.1068844052400922e-05,0.0005682680285483255
quipazine,C1CN(CCN1)c1ccc2ccccc2n1,0.006633074790443061,0.012803640286923232,4.932825448490287e-05,0.0001531781805544479
CD-437,OC(=O)c1ccc2cc(ccc2c1)-c1ccc(O)c(c1)C12CC3CC(CC(C3)C1)C2,0.042568641539257136,0.08066220680594445,0.0014770879867988355,0.0039627516654205455
A77636,NC[C@@H]1O[C@@H](Cc2c(O)c(O)ccc12)[C@@]12CC3CC(CC(C3)C1)C2,0.02686489394846821,0.03565521710647938,0.0005534396926109856,0.0009754856133634754
AS-604850,FC1(F)Oc2ccc(\C=C3/SC(=O)NC3=O)cc2O1,0.023219449111967178,0.0036797915985959015,0.0007600206759526728,7.212574453007337e-06
estradiol-valerate,CCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,0.01232133962912485,0.017789052256072562,8.508626768348584e-05,0.000262984309966287
"hydrastine-(1R,9S)",COc1ccc2[C@H](OC(=O)c2c1OC)[C@@H]1N(C)CCc2cc3OCOc3cc12,0.0252075232565403,0.015829237100357812,3.86100120820058e-05,0.00019877974988569713
sulfatinib,CN(C)CCNS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc4[nH]c(C)cc4c3)n2)c1,0.0013211208279244602,0.006281265611808824,2.5611285994589966e-06,5.6236557700934237e-05
sulfacetamide,CC(=O)NS(=O)(=O)c1ccc(N)cc1,0.0016191694885492325,0.002143202493850064,3.5930464514879246e-06,8.267900067363122e-06
tributyrin,CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC,0.001375187940009066,0.004076121772506806,3.464972436310961e-06,3.27239758954011e-05
cortisone-acetate,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C |t:15|,0.00722535493353386,0.0067135485874677174,4.421154963893703e-05,7.347246005102324e-05
PSNCBAM-1,Clc1ccc(NC(=O)Nc2cccc(c2)-c2cccc(n2)N2CCCC2)cc1,0.006279785678392121,0.026502128700182464,3.248801464675722e-05,0.000516106157091001
roxatidine-acetate,CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1,0.0008720851503577857,0.0014321534451215239,1.1626171739056606e-06,3.78517334895522e-06
iopodic-acid,CN(C)\C=N\c1c(I)cc(I)c(CCC(O)=O)c1I,0.0010459415595202397,0.0039227176845694585,1.6176062128642894e-06,2.612555539549287e-05
D-4476,NC(=O)c1ccc(cc1)-c1nc(c([nH]1)-c1ccc2OCCOc2c1)-c1ccccn1,0.003921500392607413,0.008854040624404055,2.5534614320949257e-05,0.00013814103664944532
BU-239,C1CN=C(N1)c1cnc2ccccc2n1 |c:2|,0.0015998722365111462,0.004966771731441592,4.559842158195226e-06,4.5298144676735475e-05
RX-3117,Nc1ccn([C@H]2[C@H](O)[C@H](O)C(CO)=C2F)c(=O)n1 |c:12|,0.11211888026446104,0.1025708051553617,0.008088852423457579,0.008597760759276202
oleamide,CCCCCCCC\C=C/CCCCCCCC(N)=O,0.012354081030935054,0.036443068956335506,0.0001786964283200697,0.002234181352091498
itraconazole,"CC[C@H](C)n1ncn(-c2ccc(cc2)N2CCN(CC2)c2ccc(OC[C@H]3CO[C@@](Cn4cncn4)(O3)c3ccc(Cl)cc3Cl)cc2)c1=O |&1:26,29,&2:2|",0.014238668169127777,0.05485995665245961,0.00021474365054234838,0.0017898407895764032
flumazenil,CCOC(=O)c1ncn-2c1CN(C)C(=O)c1cc(F)ccc-21,0.007512492229295731,0.003356435672191793,3.863382783686948e-05,1.7417538060894497e-05
L-838417,Cn1ncnc1COc1nn2c(nnc2cc1C(C)(C)C)-c1cc(F)ccc1F,0.01068170811777236,0.017090968982984123,0.0001984078625546181,0.0004206603448300672
AM-404,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)Nc1ccc(O)cc1,0.0024386160027158135,0.011185436296121528,1.081481480351558e-05,0.00023981642518039717
tiaprofenic-acid,"C[C@@H](C(O)=O)c1ccc(s1)C(=O)c1ccccc1 |&1:1,r|",0.0004885660393606864,0.0004483883267096071,4.121805983346746e-07,3.797086966304099e-07
edaglitazone,"Cc1oc(nc1CCOc1ccc(C[C@@H]2SC(=O)NC2=O)c2sccc12)-c1ccccc1 |&1:14,r|",0.002848361949872924,0.004560657384899969,1.2873277688030585e-05,3.145785089311183e-05
altanserin,Fc1ccc(cc1)C(=O)C1CCN(CCn2c(=S)[nH]c3ccccc3c2=O)CC1,0.0011533167156964434,0.002052447584787842,1.426623767450429e-06,5.672107241933781e-06
CFI-402257,Cc1cc(ccc1C(=O)NC1CC1)-c1cnn2c(NC[C@H]3C[C@@](C)(O)C3)cc(Oc3cccnc3)nc12 |r|,0.007808262074831873,0.02179394862226521,8.655338673469662e-05,0.0005895856353106485
nornicotine,C1CN[C@H](C1)c1cccnc1 |r|,0.005212742932296048,0.006867548404746533,3.350279693041143e-05,7.69304662584973e-05
ronidazole,Cn1c(COC(N)=O)ncc1[N+]([O-])=O,0.04927463305565046,0.021715564521034736,0.0014165429685841881,0.00044925503385864453
carbaril,CNC(=O)Oc1cccc2ccccc12,0.0018540966669888803,0.005227184159897054,4.1930259352100075e-06,3.9386128264651916e-05
argatroban,"C[C@@H]1CCN([C@H](C1)C(O)=O)C(=O)[C@H](CCCNC(N)=N)NS(=O)(=O)c1cccc2C[C@@H](C)CNc12 |a:1,5,12,&1:30|",0.004863782857682963,0.0030208855944238167,1.1778886626545607e-05,4.707484923712317e-06
chlorindanol,Oc1ccc(Cl)c2CCCc12,0.010714500211179256,0.018907009512380075,5.9405900783125395e-05,0.000179166970204968
bromisoval,"CC(C)[C@@H](Br)C(=O)NC(N)=O |&1:3,r|",0.014274677106489738,0.01045484699231262,9.337464615799718e-05,6.278007661110305e-05
natamycin,"C[C@H]1O[C@@H](O[C@@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(O)=O)C[C@@H](O)C[C@H]3O[C@@H]3\C=C\C(=O)O[C@H](C)C\C=C\C=C\C=C\C=C\2)[C@@H](O)[C@@H](N)[C@@H]1O |t:27,35,37,39,41|",0.011261705619593462,0.006736364205911134,5.872844580220301e-05,6.095357040543941e-05
CID-2745687,COC(=O)c1cnn(c1\C=N\NC(=S)NC(C)(C)C)-c1ccc(F)cc1F,0.0061292802911339095,0.011559146514021753,1.8666069866217836e-05,7.403206384770444e-05
mecarbinate,CCOC(=O)c1c(C)n(C)c2ccc(O)cc12,0.006864755148702291,0.004254401099331062,2.4145296567087575e-05,1.7126237072132848e-05
tamoxifen,CC\C(=C(/c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,0.013723799035964901,0.0868133159779786,0.00015157569571601858,0.004663292744217108
AZ3146,COc1cc(OC2CCN(C)CC2)ccc1Nc1ncc2n(C)c(=O)n(C3CCCC3)c2n1,0.007051346450073955,0.026027359495704634,3.4704138471263676e-05,0.00039600987360960334
carbetocin,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(OC)cc2)NC(=O)CCCSC[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O,0.041542657340566315,0.04544144965863476,0.0007310856113823592,0.0011039238221714903
aphidicolin,C[C@@]1(CO)[C@H](O)CC[C@@]2(C)[C@H]1CC[C@H]1C[C@@H]3C[C@]21CC[C@]3(O)CO,0.014425783417967372,0.03749593102384097,0.00011538632181790105,0.0009574635970758428
"L-655,708",CCOC(=O)c1ncn-2c1[C@@H]1CCCN1C(=O)c1cc(OC)ccc-21,0.0032567930608706774,0.0013248704909445408,1.2065197217995448e-05,3.0462474117496444e-06
TC2559,CCOc1cncc(\C=C\CCNC)c1,0.003352181849920773,0.007518801492081432,1.582044307389947e-05,9.503857241584042e-05
TG-02,CN1C\C=C\CCOc2cccc(c2)-c2ccnc(Nc3cccc(C1)c3)n2 |t:3|,0.004890397195898307,0.017013538245313004,3.6561004060649384e-05,0.00034708752201801247
ML228,C(Nc1nc(nnc1-c1ccccc1)-c1ccccn1)c1ccc(cc1)-c1ccccc1,0.004472978330644158,0.028591265882520627,3.3197159726537776e-05,0.001301352830922443
etifenin,CCc1cccc(CC)c1NC(=O)CN(CC(O)=O)CC(O)=O,0.002259576227515936,0.003387273104938989,4.836139543403161e-06,1.8969439611705234e-05
avasimibe,CC(C)c1cc(C(C)C)c(CC(=O)NS(=O)(=O)Oc2c(cccc2C(C)C)C(C)C)c(c1)C(C)C,0.0075577066745609045,0.02898943858842055,1.193865090886804e-05,0.00022088054088901228
seladelpar,CCO[C@H](COc1ccc(cc1)C(F)(F)F)CSc1ccc(OCC(O)=O)c(C)c1,0.0006273683764751089,0.002060331666446776,4.1853625017528843e-07,4.769546574383856e-06
azelastine,CN1CCC[C@@H](CC1)n1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O |&1:5|,0.005281197838485241,0.014915031327594383,1.4448883722512074e-05,0.0001610774920099053
fosfluconazole,OP(O)(=O)OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,0.0015196539535461777,0.007100126347914459,4.471261668099507e-06,9.745935940473696e-05
ACT-462206,COc1ccc(cc1)S(=O)(=O)N1CCC[C@H]1C(=O)Nc1cc(C)cc(C)c1,0.0013382489476043702,0.003471778638034569,2.4767264896698677e-06,1.594462335416829e-05
SYM-2081,C[C@H](C[C@H](N)C(O)=O)C(O)=O,0.0015434386369071245,0.0026171726362134496,4.569639419454738e-06,1.3480856288313638e-05
sasapyrine,OC(=O)c1ccccc1OC(=O)c1ccccc1O,0.007049474757555648,0.006514702158066636,4.462645980141726e-05,5.054327951276676e-05
